,brand,owner,fuel,selling_price
5932,Toyota,first,diesel,6600000
5933,Tesla,first,diesel,6960000
5934,Peugeot,second,petrol,1520000
5935,Honda,third,diesel,7240000
5936,Volvo,second,petrol,6670000
5937,Ferrari,second,lpg,6980000
5938,Renault,first,petrol,9840000
5939,Chevrolet,third,diesel,9760000
5940,Tesla,first,lpg,8600000
5941,Volvo,first,cng,4690000
5942,Ferrari,second,petrol,1580000
5943,Jaguar,second,diesel,1670000
5944,Chevrolet,second,petrol,2490000
5945,Chevrolet,second,diesel,4640000
5946,Volkswagen,second,cng,6970000
5947,Jaguar,third,petrol,6520000
5948,Jaguar,second,petrol,7580000
5949,Chevrolet,first,cng,8630000
5950,Ferrari,first,cng,4450000
5951,Chevrolet,third,cng,7160000
5952,Volvo,first,lpg,6730000
5953,Audi,third,petrol,2490000
5954,Peugeot,third,cng,7790000
5955,Porsche,third,diesel,9250000
5956,Ferrari,first,petrol,1510000
5957,Porsche,first,diesel,9320000
5958,Ford,second,lpg,3830000
5959,Toyota,second,diesel,7720000
5960,Volvo,first,cng,5930000
5961,Renault,second,petrol,6390000
5962,Porsche,first,petrol,4800000
5963,Chevrolet,first,lpg,5990000
5964,Renault,third,petrol,1920000
5965,Volvo,first,diesel,7300000
5966,Ford,second,lpg,6430000
5967,Ferrari,second,diesel,7940000
5968,Jeep,third,diesel,3550000
5969,Renault,third,petrol,5830000
5970,Mitsubishi,second,petrol,1840000
5971,Porsche,first,lpg,1060000
5972,Peugeot,third,diesel,6200000
5973,Porsche,second,petrol,1300000
5974,Renault,third,diesel,7100000
5975,Ford,second,diesel,5240000
5976,Volkswagen,third,diesel,6660000
5977,Toyota,third,cng,5660000
5978,Renault,first,cng,7250000
5979,Audi,third,cng,7310000
5980,Ford,first,petrol,8010000
5981,Peugeot,third,lpg,1590000
5982,Volvo,second,lpg,4770000
5983,Porsche,third,petrol,2830000
5984,Peugeot,second,petrol,8100000
5985,Peugeot,third,lpg,8460000
5986,Peugeot,first,diesel,4110000
5987,Audi,third,lpg,1980000
5988,Volvo,second,lpg,5690000
5989,Chevrolet,third,lpg,8550000
5990,Toyota,second,diesel,3830000
5991,Ferrari,third,cng,4380000
5992,Volvo,third,lpg,5420000
5993,Jaguar,third,lpg,1110000
5994,Audi,third,cng,1510000
5995,Volkswagen,third,petrol,5630000
5996,Chevrolet,second,cng,7630000
5997,Renault,third,petrol,9590000
5998,Volvo,first,lpg,1330000
5999,Chevrolet,third,diesel,2230000
6000,Renault,third,cng,8730000
6001,Porsche,first,cng,3400000
6002,Ford,second,lpg,7950000
6003,Audi,second,petrol,5450000
6004,Chevrolet,first,diesel,5850000
6005,Porsche,second,cng,4210000
6006,Mitsubishi,third,cng,5490000
6007,Volkswagen,first,diesel,4770000
6008,Ford,third,cng,7790000
6009,Toyota,third,cng,4180000
6010,Porsche,second,lpg,6450000
6011,Audi,third,lpg,2780000
6012,Tesla,third,petrol,1040000
6013,Ford,third,cng,3710000
6014,Ford,third,diesel,9830000
6015,Renault,first,diesel,7160000
6016,Toyota,third,cng,2210000
6017,Toyota,third,cng,8170000
6018,Porsche,second,diesel,8820000
6019,Toyota,second,lpg,1410000
6020,Renault,third,cng,4890000
6021,Volkswagen,second,diesel,8020000
6022,Tesla,first,petrol,6410000
6023,Jaguar,third,lpg,7000000
6024,Jaguar,first,diesel,6130000
6025,Volkswagen,second,diesel,3740000
6026,Ford,second,petrol,2340000
6027,Chevrolet,second,diesel,7070000
6028,Renault,third,diesel,4100000
6029,Jaguar,third,petrol,3510000
6030,Chevrolet,first,lpg,4970000
6031,Peugeot,first,petrol,8470000
6032,Chevrolet,third,diesel,5720000
6033,Honda,second,petrol,9960000
6034,Tesla,third,petrol,9640000
6035,Toyota,first,petrol,8810000
6036,Audi,second,cng,8120000
6037,Porsche,second,lpg,2230000
6038,Chevrolet,third,lpg,9040000
6039,Toyota,first,petrol,1840000
6040,Honda,second,diesel,3860000
6041,Tesla,second,petrol,2120000
6042,Tesla,first,cng,3220000
6043,Audi,second,cng,9100000
6044,Porsche,second,diesel,1490000
6045,Renault,first,diesel,2770000
6046,Tesla,second,petrol,2390000
6047,Porsche,third,lpg,6530000
6048,Ferrari,third,lpg,5140000
6049,Lamborghini,second,lpg,8350000
6050,Renault,second,petrol,3870000
6051,Ford,first,lpg,9700000
6052,Renault,second,cng,6980000
6053,Jaguar,second,petrol,7770000
6054,Audi,second,diesel,5820000
6055,Porsche,first,cng,7550000
6056,Peugeot,second,petrol,1970000
6057,Tesla,second,lpg,4240000
6058,Tesla,first,cng,9470000
6059,Chevrolet,third,cng,7930000
6060,Kia,second,lpg,3300000
6061,Porsche,second,petrol,9190000
6062,Volkswagen,second,petrol,9500000
6063,Porsche,third,cng,5130000
6064,Audi,third,cng,3380000
6065,Chevrolet,first,diesel,2660000
6066,Renault,first,diesel,5940000
6067,Audi,third,petrol,6190000
6068,Ford,first,diesel,5480000
6069,Renault,second,diesel,6090000
6070,Jaguar,first,cng,4030000
6071,Audi,first,lpg,3170000
6072,Peugeot,first,petrol,4320000
6073,Tesla,first,lpg,3620000
6074,Volkswagen,second,diesel,6920000
6075,Chevrolet,second,petrol,2910000
6076,Peugeot,first,diesel,7010000
6077,Volkswagen,third,diesel,7400000
6078,Peugeot,first,cng,7540000
6079,Audi,third,cng,1710000
6080,Peugeot,first,petrol,3410000
6081,Renault,second,lpg,2670000
6082,Volvo,first,petrol,7090000
6083,Jaguar,second,petrol,6280000
6084,Peugeot,third,cng,3000000
6085,Ford,third,lpg,1390000
6086,Toyota,first,cng,7430000
6087,Chevrolet,first,petrol,8350000
6088,Ford,first,lpg,7660000
6089,Audi,third,lpg,3790000
6090,Toyota,first,diesel,3770000
6091,Chevrolet,second,cng,9860000
6092,Porsche,first,cng,8530000
6093,Jaguar,second,lpg,9010000
6094,Chevrolet,third,cng,6780000
6095,Ford,first,diesel,9030000
6096,Audi,first,petrol,1080000
6097,Toyota,third,diesel,5460000
6098,Ferrari,third,petrol,6390000
6099,Ford,third,petrol,1880000
6100,Renault,first,diesel,4350000
6101,Volvo,first,cng,9670000
6102,Volkswagen,third,petrol,5830000
6103,Ford,third,petrol,9230000
6104,Tesla,first,lpg,6880000
6105,Ferrari,second,cng,5230000
6106,Jaguar,third,petrol,9780000
6107,Ferrari,first,diesel,1710000
6108,Renault,first,petrol,3850000
6109,Ferrari,third,cng,6220000
6110,Renault,third,cng,3870000
6111,Renault,first,petrol,4900000
6112,Toyota,second,lpg,5030000
6113,Toyota,third,lpg,6460000
6114,Jaguar,third,diesel,9840000
6115,Jaguar,third,lpg,9390000
6116,Renault,third,diesel,5370000
6117,Volvo,first,diesel,1240000
6118,Ferrari,second,cng,6360000
6119,Chevrolet,second,cng,2740000
6120,Porsche,first,lpg,6180000
6121,Audi,second,petrol,3280000
6122,Toyota,first,diesel,1890000
6123,Chevrolet,first,cng,4260000
6124,Volvo,third,lpg,1590000
6125,Toyota,first,lpg,8850000
6126,Peugeot,first,cng,4590000
6127,Audi,second,petrol,8470000
6128,Ferrari,third,lpg,3700000
6129,Mitsubishi,third,petrol,3040000
6130,Ford,second,diesel,6640000
6131,Ferrari,third,cng,3070000
6132,Renault,first,lpg,2450000
6133,Audi,first,petrol,9540000
6134,Jaguar,second,petrol,4370000
6135,Renault,first,cng,2440000
6136,Audi,second,cng,8730000
6137,Audi,first,lpg,7070000
6138,Tesla,third,petrol,6380000
6139,Ferrari,third,petrol,8230000
6140,Peugeot,first,lpg,2380000
6141,Tesla,second,petrol,5250000
6142,Volvo,second,diesel,8300000
6143,Volkswagen,third,diesel,8270000
6144,Chevrolet,first,petrol,2960000
6145,Renault,third,diesel,2120000
6146,Volvo,second,lpg,2960000
6147,Volkswagen,first,cng,5470000
6148,Volvo,second,diesel,2010000
6149,Honda,first,petrol,8930000
6150,Peugeot,first,lpg,2050000
6151,Honda,first,diesel,8490000
6152,Tesla,second,diesel,4740000
6153,Jaguar,third,petrol,9320000
6154,Volkswagen,third,cng,3990000
6155,Porsche,second,petrol,3220000
6156,Peugeot,second,diesel,9440000
6157,Jaguar,second,cng,8730000
6158,Volvo,third,cng,5730000
6159,Toyota,third,cng,2960000
6160,Ford,first,lpg,9580000
6161,Tesla,second,petrol,5660000
6162,Tesla,second,petrol,9500000
6163,Audi,second,diesel,8490000
6164,Audi,third,lpg,5280000
6165,Volkswagen,second,diesel,3520000
6166,Toyota,third,petrol,7560000
6167,Tesla,first,petrol,5600000
6168,Volvo,second,petrol,8560000
6169,Volkswagen,first,cng,1440000
6170,Audi,first,lpg,2300000
6171,Toyota,third,lpg,7400000
6172,Jaguar,third,lpg,6870000
6173,Ferrari,third,petrol,6550000
6174,Volvo,first,lpg,1940000
6175,Audi,second,cng,5350000
6176,Ford,second,petrol,9950000
6177,Toyota,third,diesel,7870000
6178,Chevrolet,second,petrol,8510000
6179,Audi,third,cng,3400000
6180,Volvo,first,petrol,1830000
6181,Ford,second,cng,5440000
6182,Chevrolet,second,petrol,7820000
6183,Volkswagen,third,petrol,1440000
6184,Jaguar,first,lpg,6500000
6185,Renault,second,lpg,2410000
6186,Porsche,first,diesel,5200000
6187,Renault,second,diesel,5190000
6188,Peugeot,second,petrol,3860000
6189,Toyota,first,diesel,9200000
6190,Jaguar,third,petrol,4900000
6191,Ferrari,third,lpg,9260000
6192,Chevrolet,third,diesel,6040000
6193,Audi,first,petrol,4650000
6194,Chevrolet,first,lpg,7720000
6195,Audi,second,lpg,9890000
6196,Audi,third,petrol,9440000
6197,Volvo,third,petrol,5250000
6198,Chevrolet,second,lpg,9330000
6199,Lamborghini,third,cng,7560000
6200,Ferrari,third,diesel,1700000
6201,Toyota,third,cng,6900000
6202,Ferrari,first,lpg,4480000
6203,Tesla,second,petrol,6270000
6204,Tesla,second,cng,8010000
6205,Peugeot,first,lpg,5730000
6206,Renault,third,diesel,7500000
6207,Honda,first,lpg,4890000
6208,Volvo,third,petrol,3600000
6209,Chevrolet,second,lpg,7430000
6210,Ford,third,lpg,4320000
6211,Tesla,first,lpg,1420000
6212,Renault,third,petrol,5800000
6213,Audi,second,diesel,8630000
6214,Chevrolet,first,diesel,7510000
6215,Tesla,first,petrol,8390000
6216,Porsche,third,petrol,1960000
6217,Volvo,second,diesel,2610000
6218,Tesla,second,lpg,5520000
6219,Ford,second,lpg,4220000
6220,Tesla,second,diesel,5700000
6221,Porsche,third,lpg,1230000
6222,Toyota,second,cng,9620000
6223,Volvo,third,lpg,5580000
6224,Toyota,first,cng,7190000
6225,Volvo,third,cng,3370000
6226,Jaguar,first,diesel,8910000
6227,Volvo,first,diesel,4830000
6228,Volvo,first,cng,4780000
6229,Volvo,third,diesel,6820000
6230,Ford,second,cng,1720000
6231,Audi,second,lpg,5100000
6232,Toyota,third,diesel,6170000
6233,Chevrolet,third,cng,5420000
6234,Ferrari,second,cng,4860000
6235,Jaguar,third,petrol,8440000
6236,Lamborghini,third,lpg,4050000
6237,Renault,second,diesel,2850000
6238,Ford,third,lpg,7150000
6239,Peugeot,first,petrol,7990000
6240,Chevrolet,first,diesel,5040000
6241,Renault,third,cng,3130000
6242,Ford,second,petrol,5030000
6243,BMW,second,cng,8430000
6244,Porsche,third,diesel,8850000
6245,Tesla,second,petrol,3690000
6246,Renault,third,cng,2950000
6247,Jaguar,first,cng,6050000
6248,Jaguar,first,diesel,8580000
6249,Renault,first,lpg,5960000
6250,Renault,second,cng,6060000
6251,Jaguar,third,petrol,3940000
6252,Honda,third,petrol,8250000
6253,Porsche,second,cng,3450000
6254,Volvo,second,lpg,6360000
6255,Volvo,second,lpg,1580000
6256,Kia,third,diesel,6000000
6257,Jaguar,first,petrol,4370000
6258,Honda,second,petrol,7270000
6259,Porsche,third,lpg,1510000
6260,Chevrolet,third,cng,5860000
6261,Jaguar,second,lpg,2780000
6262,Chevrolet,second,petrol,8630000
6263,Chevrolet,first,cng,2120000
6264,Chevrolet,third,lpg,8290000
6265,Volvo,second,petrol,3700000
6266,Tesla,first,cng,8370000
6267,Tesla,first,cng,3710000
6268,Tesla,second,petrol,7830000
6269,Audi,second,lpg,6590000
6270,Tesla,second,cng,7320000
6271,Volvo,third,diesel,6720000
6272,Volkswagen,first,cng,3440000
6273,Audi,second,petrol,4920000
6274,Peugeot,second,lpg,9720000
6275,Toyota,second,cng,9460000
6276,Audi,first,lpg,3140000
6277,Toyota,first,diesel,6420000
6278,Porsche,third,cng,7530000
6279,Porsche,second,diesel,2720000
6280,Chevrolet,second,petrol,3330000
6281,Chevrolet,second,lpg,2740000
6282,Lamborghini,second,lpg,2850000
6283,Ford,second,lpg,5090000
6284,Toyota,second,lpg,7820000
6285,Ferrari,first,cng,6340000
6286,Chevrolet,second,petrol,9010000
6287,Chevrolet,first,petrol,4000000
6288,Ferrari,third,diesel,8250000
6289,Renault,first,lpg,4960000
6290,Renault,first,cng,6020000
6291,Toyota,second,diesel,4900000
6292,Renault,third,petrol,2150000
6293,Jaguar,first,lpg,3680000
6294,Volvo,second,cng,1830000
6295,Tesla,third,cng,5130000
6296,Audi,second,cng,4720000
6297,Tesla,first,lpg,3510000
6298,Peugeot,third,diesel,9870000
6299,Volvo,first,lpg,7390000
6300,Toyota,third,petrol,3770000
6301,Chevrolet,second,petrol,9950000
6302,Peugeot,second,lpg,5030000
6303,Volkswagen,third,petrol,4350000
6304,Volkswagen,third,diesel,6530000
6305,Chevrolet,first,cng,4560000
6306,Peugeot,first,diesel,5020000
6307,Tesla,first,petrol,8770000
6308,Chevrolet,third,diesel,5840000
6309,Audi,second,lpg,2930000
6310,Volvo,second,cng,1220000
6311,Jaguar,third,diesel,5850000
6312,Peugeot,third,diesel,5250000
6313,Peugeot,first,diesel,4270000
6314,Chevrolet,second,petrol,4010000
6315,Kia,second,cng,6660000
6316,Ford,third,lpg,7300000
6317,Tesla,first,diesel,7810000
6318,Tesla,first,cng,7590000
6319,Volvo,third,diesel,7410000
6320,Peugeot,second,cng,7960000
6321,Audi,third,diesel,9190000
6322,Peugeot,third,lpg,6290000
6323,Jaguar,third,diesel,6710000
6324,Renault,third,petrol,1070000
6325,Renault,first,diesel,2650000
6326,Toyota,third,petrol,2650000
6327,Chevrolet,second,diesel,1150000
6328,Ford,first,diesel,4130000
6329,Porsche,second,petrol,3350000
6330,Jaguar,third,lpg,6640000
6331,Audi,first,petrol,5120000
6332,Audi,second,lpg,4820000
6333,Volkswagen,first,lpg,2430000
6334,Volkswagen,second,lpg,8600000
6335,BMW,first,lpg,1550000
6336,Ferrari,second,petrol,4490000
6337,Tesla,first,diesel,3090000
6338,Volvo,third,diesel,2070000
6339,Volkswagen,third,diesel,7060000
6340,Audi,second,petrol,8620000
6341,Peugeot,second,petrol,9690000
6342,Ford,second,cng,1720000
6343,Ford,second,cng,9550000
6344,Porsche,third,lpg,9700000
6345,Peugeot,first,lpg,7540000
6346,Audi,first,diesel,6680000
6347,Toyota,third,cng,4380000
6348,Porsche,second,cng,2860000
6349,Renault,third,cng,7950000
6350,Peugeot,second,diesel,8080000
6351,Tesla,second,lpg,6580000
6352,Audi,second,petrol,3170000
6353,Volkswagen,first,petrol,1920000
6354,Porsche,third,petrol,7620000
6355,Peugeot,third,diesel,3520000
6356,Peugeot,first,diesel,4100000
6357,Porsche,first,cng,1760000
6358,Tesla,second,diesel,9450000
6359,Volkswagen,first,lpg,4780000
6360,Ford,first,lpg,6200000
6361,Volkswagen,second,diesel,3690000
6362,Ferrari,second,cng,9480000
6363,Volvo,second,diesel,4020000
6364,Chevrolet,first,diesel,5090000
6365,Ford,third,lpg,1050000
6366,Tesla,first,diesel,4360000
6367,Ferrari,first,diesel,6010000
6368,Toyota,third,petrol,6630000
6369,Ford,first,cng,9970000
6370,Toyota,third,lpg,1610000
6371,Audi,first,lpg,5600000
6372,Renault,second,lpg,7190000
6373,Tesla,first,cng,3660000
6374,Ferrari,third,lpg,2740000
6375,Peugeot,second,lpg,1610000
6376,Toyota,first,petrol,2850000
6377,Ford,second,petrol,8770000
6378,Tesla,third,lpg,9850000
6379,Porsche,second,petrol,7810000
6380,Peugeot,second,diesel,8900000
6381,Peugeot,third,petrol,4780000
6382,Porsche,second,petrol,3730000
6383,Tesla,second,diesel,2060000
6384,BMW,second,diesel,9540000
6385,Ford,second,diesel,8290000
6386,Ferrari,second,petrol,2000000
6387,Chevrolet,first,petrol,3900000
6388,Mitsubishi,first,cng,6240000
6389,Tesla,first,lpg,6390000
6390,Jaguar,third,cng,7450000
6391,Volvo,third,petrol,2270000
6392,BMW,first,petrol,9850000
6393,Toyota,first,diesel,6300000
6394,Toyota,first,petrol,7300000
6395,Audi,second,diesel,2670000
6396,Porsche,third,lpg,4730000
6397,Peugeot,third,lpg,6510000
6398,Mitsubishi,second,lpg,3940000
6399,Chevrolet,second,petrol,7250000
6400,Audi,third,cng,8870000
6401,Porsche,third,cng,8050000
6402,Peugeot,second,lpg,6640000
6403,Toyota,third,cng,3030000
6404,Land Rover,first,cng,5860000
6405,Peugeot,first,diesel,1750000
6406,Toyota,first,petrol,8150000
6407,Ferrari,third,petrol,5690000
6408,Ferrari,third,diesel,1410000
6409,Volkswagen,third,lpg,2370000
6410,Chevrolet,third,lpg,3390000
6411,Ferrari,first,lpg,3340000
6412,Peugeot,first,lpg,2820000
6413,Ferrari,third,diesel,4690000
6414,Toyota,second,petrol,2170000
6415,Renault,second,lpg,3550000
6416,Toyota,second,diesel,5480000
6417,Chevrolet,third,petrol,1160000
6418,BMW,third,petrol,7750000
6419,Tesla,third,petrol,2930000
6420,Audi,third,petrol,8570000
6421,Volkswagen,third,petrol,8600000
6422,Ford,third,cng,8700000
6423,Volvo,third,lpg,9960000
6424,Audi,first,lpg,3480000
6425,Peugeot,second,lpg,9370000
6426,Volkswagen,first,cng,2310000
6427,Jaguar,first,diesel,9550000
6428,Ferrari,second,petrol,2170000
6429,Volvo,third,lpg,3220000
6430,Ferrari,second,cng,5270000
6431,Ferrari,third,lpg,2010000
6432,Peugeot,third,lpg,7570000
6433,Porsche,third,lpg,4890000
6434,Toyota,second,cng,8680000
6435,Volkswagen,second,lpg,7420000
6436,Chevrolet,second,lpg,2480000
6437,Peugeot,third,diesel,6070000
6438,Jaguar,second,petrol,1080000
6439,Porsche,second,diesel,5060000
6440,Renault,first,diesel,4530000
6441,Peugeot,second,cng,9930000
6442,Porsche,third,petrol,3390000
6443,Volkswagen,third,cng,7530000
6444,Audi,third,diesel,1350000
6445,Ferrari,second,diesel,3080000
6446,Toyota,third,cng,1640000
6447,Chevrolet,second,petrol,8650000
6448,Peugeot,third,lpg,6210000
6449,Porsche,first,diesel,2300000
6450,Chevrolet,first,diesel,6010000
6451,Peugeot,second,diesel,2610000
6452,Volvo,second,petrol,8630000
6453,Volvo,third,diesel,7050000
6454,Jaguar,first,cng,4590000
6455,BMW,second,cng,8890000
6456,Porsche,first,petrol,7010000
6457,Audi,third,cng,8570000
6458,Peugeot,second,petrol,4230000
6459,Porsche,second,cng,4560000
6460,Audi,second,lpg,7510000
6461,Chevrolet,first,lpg,9190000
6462,Ford,third,diesel,9690000
6463,Volvo,first,cng,9310000
6464,Volvo,first,cng,8620000
6465,Volkswagen,third,lpg,5410000
6466,Jaguar,third,cng,8280000
6467,Tesla,second,lpg,1370000
6468,Toyota,third,diesel,7000000
6469,Tesla,first,diesel,7220000
6470,Porsche,third,petrol,4060000
6471,Volkswagen,first,cng,3980000
6472,Audi,second,cng,2990000
6473,Peugeot,third,lpg,2890000
6474,Ford,second,cng,5630000
6475,Ford,third,petrol,8590000
6476,Jaguar,second,lpg,3500000
6477,Toyota,second,diesel,9940000
6478,Chevrolet,first,diesel,5540000
6479,Jaguar,second,lpg,2830000
6480,Toyota,second,diesel,7310000
6481,Audi,third,diesel,3780000
6482,Renault,first,cng,7960000
6483,Toyota,third,cng,3620000
6484,Tesla,second,cng,8300000
6485,Porsche,second,petrol,3690000
6486,Jaguar,third,petrol,1580000
6487,Jaguar,third,lpg,3290000
6488,Peugeot,third,petrol,6820000
6489,Chevrolet,second,diesel,6890000
6490,Toyota,second,petrol,3790000
6491,Ferrari,first,lpg,9590000
6492,Porsche,first,cng,9200000
6493,Volkswagen,third,diesel,2850000
6494,Ferrari,second,lpg,9560000
6495,Audi,second,cng,4420000
6496,Audi,third,diesel,2090000
6497,Toyota,first,diesel,2920000
6498,Tesla,second,petrol,9220000
6499,Ford,first,cng,7230000
6500,Renault,first,petrol,3000000
6501,Volkswagen,second,lpg,6360000
6502,Chevrolet,third,cng,8700000
6503,Ford,first,lpg,1320000
6504,Tesla,second,petrol,9440000
6505,Toyota,second,diesel,6430000
6506,Volkswagen,first,cng,2180000
6507,Toyota,third,diesel,1880000
6508,Peugeot,third,lpg,1720000
6509,Ferrari,second,petrol,3990000
6510,Volvo,third,cng,6290000
6511,Peugeot,third,cng,1170000
6512,Jaguar,second,petrol,8900000
6513,Volvo,second,cng,1630000
6514,Ferrari,first,petrol,4510000
6515,Toyota,second,diesel,3870000
6516,Ford,third,cng,3720000
6517,Volkswagen,second,cng,5970000
6518,Ford,third,lpg,9670000
6519,Porsche,third,lpg,1270000
6520,Peugeot,first,diesel,2740000
6521,Volvo,first,diesel,2060000
6522,Tesla,second,cng,2010000
6523,Ferrari,first,diesel,6760000
6524,Toyota,third,cng,8980000
6525,Audi,third,petrol,6360000
6526,Tesla,first,cng,4380000
6527,Audi,third,diesel,8290000
6528,Toyota,third,diesel,8210000
6529,Volvo,third,diesel,8820000
6530,Toyota,third,diesel,4170000
6531,Audi,first,petrol,1560000
6532,Tesla,third,lpg,2240000
6533,Chevrolet,second,diesel,1420000
6534,Toyota,third,diesel,7310000
6535,Audi,second,cng,7490000
6536,Volkswagen,first,petrol,9460000
6537,Peugeot,third,petrol,8790000
6538,Volvo,second,petrol,9600000
6539,Porsche,second,lpg,4660000
6540,Audi,first,cng,4820000
6541,Renault,third,lpg,2460000
6542,Ford,second,diesel,2750000
6543,Toyota,third,cng,6840000
6544,Audi,first,diesel,7100000
6545,Volvo,first,petrol,6490000
6546,Toyota,first,lpg,6570000
6547,Chevrolet,second,diesel,6770000
6548,Volvo,second,diesel,6620000
6549,Ferrari,second,diesel,2100000
6550,Jaguar,first,petrol,6390000
6551,Ford,third,petrol,5270000
6552,Ferrari,third,lpg,7210000
6553,Renault,first,diesel,7570000
